time,Market_Return,CSAD,CSSD,Spread,Spread_Z,DPI,Ledoit_Correlation,cache_date
2024-12-03,0.0,0.010183764745312584,0.016410095427472196,0.006226330682159612,0.8096007864151212,55.00000000000001,0.06089366774735681,2026-05-09
2024-12-04,-0.008000000000000007,0.011326648492835538,0.017535623197516344,0.006208974704680806,0.7748181160129701,56.666666666666664,0.06089366774735681,2026-05-09
2024-12-05,0.024193548387096753,0.01588474584328076,0.02076524149760528,0.00488049565432452,-0.23394295607026672,56.666666666666664,0.06089366774735681,2026-05-09
2024-12-06,0.0,0.010560505141891083,0.016635147086526282,0.006074641944635199,0.6499729527812556,58.333333333333336,0.06089366774735681,2026-05-09
2024-12-09,0.0,0.012230865828354476,0.020450073382515935,0.008219207554161459,2.1488790724755384,60.0,0.06089366774735681,2026-05-09
2024-12-10,0.0,0.01013926524205329,0.01673814653679697,0.00659888129474368,0.9375692346231606,61.66666666666667,0.08073095261912525,2026-05-09
2024-12-11,0.0,0.00985477262461371,0.015493025960462717,0.005638253335849008,0.2436432764155277,61.66666666666667,0.08073095261912525,2026-05-09
2024-12-12,0.0,0.009195717492283538,0.01633982455612255,0.0071441070638390124,1.2911107172122263,63.33333333333333,0.08073095261912525,2026-05-09
2024-12-13,-0.007874015748031482,0.00900169769115439,0.012950897362544022,0.003949199671389632,-1.0246384005882037,63.33333333333333,0.08073095261912525,2026-05-09
2024-12-16,0.0,0.009004419862989135,0.013625398188388349,0.004620978325399214,-0.5242224295404245,61.66666666666667,0.08073095261912525,2026-05-09
2024-12-17,0.0,0.00871933646623358,0.015046550272766438,0.006327213806532858,0.6885422700389283,63.33333333333333,0.07410125991501862,2026-05-09
2024-12-18,0.007936507936507908,0.010528554467093797,0.015587496498809052,0.005058942031715256,-0.26162753382439113,63.33333333333333,0.07410125991501862,2026-05-09
2024-12-19,-0.015748031496062964,0.01304598103091355,0.0191794169733757,0.006133435942462151,0.51577987197863,65.0,0.07410125991501862,2026-05-09
2024-12-20,0.008000000000000007,0.012333954948290567,0.018580233877145115,0.006246278928854548,0.5744185260421749,66.66666666666666,0.07410125991501862,2026-05-09
2024-12-23,0.0,0.011698091960909924,0.018224679623143572,0.0065265876622336485,0.7602317705290381,68.33333333333333,0.07410125991501862,2026-05-09
2024-12-24,0.0,0.012294540510755509,0.01970250659191978,0.00740796608116427,1.3937211063208077,68.33333333333333,0.06986535450363979,2026-05-09
2024-12-25,0.007936507936507908,0.012433419178154366,0.018968945997516008,0.006535526819361643,0.7099755218828016,70.0,0.06986535450363979,2026-05-09
2024-12-26,0.0,0.011416128772382413,0.01768770521578544,0.006271576443403027,0.4815724539380877,71.66666666666667,0.06986535450363979,2026-05-09
2024-12-27,0.007874015748031482,0.01667187470437098,0.021491472973218507,0.004819598268847525,-0.6853104915210639,71.66666666666667,0.06986535450363979,2026-05-09
2024-12-30,-0.0078125,0.011778963526038919,0.017761053511580416,0.005982089985541497,0.22189292950964085,73.33333333333333,0.06986535450363979,2026-05-09
2024-12-31,0.0,0.010740307745985883,0.015592321429144355,0.004852013683158471,-0.6815429166688032,71.66666666666667,0.04586187875911361,2026-05-09
2025-01-02,0.0,0.010404117403701944,0.01597901063563058,0.005574893231928637,-0.1419227191945846,71.66666666666667,0.04586187875911361,2026-05-09
2025-01-03,-0.015748031496062964,0.011637889349488574,0.015809574587472133,0.00417168523798356,-1.3963553917458915,71.66666666666667,0.04586187875911361,2026-05-09
2025-01-06,0.0,0.01804005687289742,0.02441848410927538,0.006378427236377961,0.5137137623964599,73.33333333333333,0.04586187875911361,2026-05-09
2025-01-07,0.0,0.013363128814989682,0.020595518045774256,0.007232389230784574,1.2315444969936993,73.33333333333333,0.04586187875911361,2026-05-09
2025-01-08,0.0,0.011094585291649337,0.01597115301120459,0.004876567719555254,-0.8092717342192376,71.66666666666667,0.05885522069516619,2026-05-09
2025-01-09,0.0,0.009430642164310608,0.01378454812872647,0.004353905964415861,-1.2272887409825248,70.0,0.05885522069516619,2026-05-09
2025-01-10,-0.016000000000000014,0.013357605095482656,0.018035606186728198,0.004678001091245542,-0.9431013035723659,68.33333333333333,0.05885522069516619,2026-05-09
2025-01-13,0.008130081300812941,0.011762430674198271,0.01588018901454943,0.00411775834035116,-1.4072756535133404,68.33333333333333,0.05885522069516619,2026-05-09
2025-01-14,-0.008064516129032251,0.011239308890930208,0.017066326343940064,0.005827017453009856,0.04874430098080644,68.33333333333333,0.05885522069516619,2026-05-09
2025-01-15,0.008130081300812941,0.011507263401974882,0.01665241541112485,0.005145152009149967,-0.5394703046509169,68.33333333333333,0.08050704677052688,2026-05-09
2025-01-16,0.0,0.00848036982850553,0.015103544441468695,0.006623174612963165,0.7040069999697559,68.33333333333333,0.08050704677052688,2026-05-09
2025-01-17,0.008064516129032251,0.011051649097828405,0.01623039131874116,0.0051787422209127534,-0.5326821587062541,66.66666666666666,0.08050704677052688,2026-05-09
2025-01-20,0.0,0.009891832457608508,0.01666783835276119,0.006776005895152681,0.8079354701524316,68.33333333333333,0.08050704677052688,2026-05-09
2025-01-21,0.0,0.010086756906343829,0.015803618908255917,0.005716862001912088,-0.12110256939908842,66.66666666666666,0.08050704677052688,2026-05-09
2025-01-22,-0.008000000000000007,0.01158512877454636,0.01697056248216276,0.0053854337076164,-0.39967478835584314,65.0,0.06377145500074245,2026-05-09
2025-01-23,0.016129032258064502,0.012496144082067426,0.01746116193242594,0.004965017850358515,-0.7447926539489353,63.33333333333333,0.06377145500074245,2026-05-09
